,heroId1,heroId2,synergy_with,winrate_with,synergy_against,winrate_against
63,74,51,-0.813,0.51,0.333,0.49
64,74,30,-0.878,0.49,0.359,0.51
65,74,67,-0.882,0.53,1.444,0.48
66,74,75,-0.883,0.5,1.385,0.51
67,74,11,-0.886,0.49,1.368,0.52
68,74,114,-0.93,0.47,0.371,0.53
69,74,35,-0.943,0.46,-0.636,0.53
70,74,62,-0.986,0.49,-1.531,0.49
71,74,120,-1.027,0.47,-0.529,0.52
72,74,9,-1.036,0.51,-0.439,0.48
73,74,10,-1.14,0.48,-0.394,0.51
74,74,32,-1.214,0.5,-1.278,0.48
75,74,18,-1.237,0.51,-0.233,0.48
76,74,97,-1.367,0.48,-0.163,0.51
77,74,48,-1.408,0.5,0.92,0.5
78,74,22,-1.479,0.53,0.054,0.46
79,74,37,-1.547,0.51,-0.918,0.47
80,74,106,-1.558,0.44,-0.049,0.55
81,74,6,-1.815,0.5,-0.664,0.48
82,74,56,-1.859,0.56,-2.497,0.4
83,74,94,-4.069,0.47,2.574,0.52
0,75,97,2.256,0.52,-0.547,0.51
1,75,4,1.993,0.55,-2.217,0.46
2,75,16,1.894,0.52,-0.178,0.51
3,75,70,1.868,0.51,-0.172,0.52
4,75,51,1.81,0.54,0.948,0.5
5,75,114,1.693,0.5,-0.014,0.53
6,75,39,1.4,0.49,0.265,0.54
7,75,20,1.361,0.54,-0.594,0.48
8,75,54,1.306,0.51,0.401,0.52
9,75,21,1.197,0.53,0.554,0.5
10,75,44,1.15,0.51,0.561,0.52
11,75,129,1.15,0.51,1.561,0.53
12,75,41,1.1,0.52,0.632,0.51
13,75,106,1.065,0.47,1.566,0.57
14,75,71,1.054,0.52,-1.321,0.49
15,75,104,0.999,0.52,-2.265,0.48
16,75,42,0.984,0.54,-2.208,0.46
17,75,28,0.903,0.53,0.853,0.5
18,75,59,0.804,0.5,-2.106,0.5
19,75,81,0.796,0.53,-1.037,0.48
20,75,23,0.779,0.48,1.878,0.56
21,75,2,0.777,0.52,0.962,0.51
22,75,100,0.758,0.5,-0.06,0.52
23,75,67,0.741,0.55,-0.941,0.46
24,75,126,0.737,0.51,-0.017,0.51
25,75,11,0.736,0.51,-0.017,0.51
26,75,96,0.713,0.51,0.006,0.51
27,75,35,0.68,0.48,-2.021,0.52
28,75,120,0.595,0.49,1.086,0.54
29,75,7,0.546,0.5,-0.843,0.51
30,75,12,0.537,0.48,-3.875,0.5
31,75,34,0.503,0.47,3.14,0.58
32,75,32,0.409,0.52,1.337,0.51
33,75,83,0.39,0.53,1.377,0.5
34,75,18,0.385,0.53,0.382,0.49
35,75,27,0.334,0.52,2.414,0.52
36,75,63,0.265,0.5,0.444,0.52
37,75,53,0.2,0.45,-2.592,0.54
38,75,25,0.176,0.48,0.493,0.54
39,75,22,0.144,0.55,-0.331,0.46
40,75,74,0.117,0.51,-1.385,0.49
41,75,5,0.038,0.52,0.716,0.5
42,75,84,0.003,0.54,-0.207,0.47
43,75,85,-0.036,0.53,0.812,0.49
44,75,93,-0.054,0.49,-1.251,0.51
45,75,8,-0.172,0.52,-0.07,0.49
46,75,14,-0.201,0.5,0.919,0.52
47,75,64,-0.301,0.51,1.042,0.51
48,75,9,-0.413,0.52,1.177,0.5
49,75,69,-0.423,0.47,0.084,0.54
50,75,31,-0.438,0.51,-0.819,0.49
51,75,94,-0.446,0.51,-0.811,0.49
52,75,108,-0.451,0.57,-0.683,0.43
53,75,49,-0.469,0.5,1.193,0.52
54,75,36,-0.494,0.52,2.258,0.51
55,75,95,-0.498,0.51,0.242,0.5
56,75,113,-0.517,0.54,-2.677,0.44
57,75,50,-0.583,0.5,1.309,0.52
58,75,99,-0.605,0.49,4.311,0.56
59,75,17,-0.732,0.48,3.42,0.56
60,75,128,-0.771,0.48,0.459,0.53
61,75,48,-0.785,0.51,-1.465,0.48
62,75,47,-0.804,0.49,1.514,0.53
63,75,1,-0.851,0.51,1.603,0.51
64,75,26,-0.911,0.48,0.602,0.53
65,75,87,-0.917,0.49,-0.371,0.51
66,75,29,-0.918,0.52,-0.308,0.48
67,75,37,-0.924,0.52,-3.303,0.45
68,75,6,-1.192,0.51,-0.049,0.49
69,75,30,-1.255,0.49,1.974,0.53
70,75,60,-1.34,0.52,-1.878,0.46
71,75,46,-1.491,0.47,0.174,0.53
72,75,10,-1.517,0.48,-0.779,0.51
73,75,86,-1.604,0.46,-0.731,0.53
74,75,73,-1.66,0.5,-0.592,0.49
75,75,101,-1.691,0.49,-0.581,0.5
76,75,110,-1.727,0.49,2.456,0.53
77,75,45,-1.881,0.48,-0.408,0.51
78,75,19,-1.96,0.45,-0.389,0.54
79,75,121,-2.017,0.45,-0.33,0.54
80,75,56,-2.236,0.56,-0.882,0.42
81,75,105,-2.369,0.48,-1.91,0.49
82,75,40,-2.394,0.48,0.116,0.51
83,75,109,-2.59,0.47,-2.705,0.49
84,75,68,-2.946,0.49,0.7,0.5
85,75,62,-3.363,0.47,-0.916,0.5
0,76,60,3.762,0.53,-1.692,0.42
1,76,37,3.178,0.52,-2.117,0.42
2,76,64,2.801,0.5,0.228,0.46
3,76,83,2.492,0.51,2.563,0.47
4,76,47,2.298,0.48,-1.3,0.46
5,76,4,2.095,0.51,-3.031,0.41
6,76,75,1.842,0.49,-3.814,0.42
7,76,35,1.782,0.45,-1.835,0.48
8,76,108,1.651,0.55,4.503,0.44
9,76,109,1.512,0.47,2.481,0.5
10,76,54,1.408,0.47,-0.413,0.47
11,76,119,1.272,0.48,1.747,0.48
12,76,129,1.252,0.47,-0.254,0.47
13,76,41,1.203,0.48,-0.182,0.46
14,76,26,1.192,0.46,-0.212,0.48
15,76,104,1.101,0.48,0.921,0.47
16,76,70,0.97,0.46,3.014,0.51
17,76,8,0.93,0.49,-0.884,0.44
18,76,30,0.847,0.47,-0.84,0.46
19,76,67,0.844,0.51,-0.755,0.42
20,76,62,0.739,0.47,2.27,0.49
21,76,120,0.698,0.45,2.272,0.51
22,76,9,0.689,0.49,2.362,0.47
23,76,7,0.648,0.46,1.343,0.49
24,76,27,0.436,0.48,-1.4,0.44
25,76,98,0.244,0.44,2.714,0.52
26,76,74,0.219,0.47,0.801,0.47
27,76,84,0.105,0.5,-0.021,0.43
28,76,42,0.086,0.49,-1.023,0.43
29,76,85,0.066,0.49,-0.002,0.44
30,76,51,-0.088,0.48,3.134,0.48
31,76,14,-0.099,0.46,1.105,0.48
32,76,2,-0.121,0.47,5.148,0.51
33,76,114,-0.205,0.44,2.172,0.51
34,76,105,-0.266,0.46,-3.724,0.43
35,76,40,-0.292,0.46,-0.698,0.46
36,76,31,-0.336,0.47,0.367,0.46
37,76,50,-0.481,0.46,1.494,0.48
38,76,32,-0.489,0.47,-2.477,0.43
39,76,39,-0.498,0.43,-2.549,0.47
40,76,86,-0.501,0.43,0.454,0.5
41,76,18,-0.512,0.48,-0.432,0.44
42,76,20,-0.537,0.48,2.592,0.47
43,76,110,-0.625,0.46,-3.358,0.43
44,76,53,-0.698,0.4,-7.406,0.45
45,76,21,-0.701,0.47,-1.26,0.44
46,76,111,-0.709,0.45,2.707,0.5
47,76,25,-0.721,0.43,-1.321,0.48
48,76,44,-0.748,0.45,-2.253,0.45
49,76,1,-0.749,0.47,1.789,0.47
50,76,22,-0.754,0.5,-1.145,0.41
51,76,87,-0.815,0.45,-0.185,0.47
52,76,29,-0.816,0.48,1.877,0.46
53,76,71,-0.844,0.46,-1.135,0.45
54,76,19,-0.857,0.42,0.797,0.51
55,76,5,-0.86,0.47,0.902,0.46
56,76,93,-0.952,0.44,3.934,0.52
57,76,28,-0.995,0.47,1.039,0.46
58,76,16,-1.004,0.45,-1.992,0.45
59,76,6,-1.09,0.47,0.137,0.45
60,76,81,-1.102,0.47,-2.852,0.42
61,76,100,-1.14,0.44,0.126,0.48
62,76,12,-1.361,0.42,2.311,0.52
63,76,36,-1.392,0.47,-1.556,0.43
64,76,95,-1.396,0.46,4.428,0.5
65,76,10,-1.415,0.44,4.407,0.52
66,76,128,-1.668,0.43,1.645,0.5
67,76,68,-1.844,0.46,1.886,0.47
68,76,96,-2.185,0.44,1.192,0.48
69,76,69,-2.321,0.41,-1.73,0.48
70,76,49,-2.367,0.44,4.379,0.51
71,76,99,-2.503,0.43,2.497,0.5
72,76,63,-2.633,0.43,-2.37,0.45
73,76,97,-2.642,0.43,1.639,0.49
74,76,48,-2.683,0.45,-0.279,0.45
75,76,45,-2.779,0.43,-3.222,0.44
76,76,23,-3.119,0.4,1.064,0.51
77,76,56,-3.134,0.51,-1.696,0.37
78,76,121,-3.915,0.39,1.856,0.52
79,76,101,-5.589,0.41,-2.395,0.44
0,77,120,8.631,0.51,-1.755,0.45
1,77,110,7.308,0.52,-1.385,0.43
2,77,64,5.734,0.51,-6.799,0.37
3,77,16,4.93,0.49,5.981,0.51
4,77,39,4.436,0.46,-2.576,0.45
5,77,18,4.421,0.51,-8.459,0.34
6,77,129,4.186,0.48,0.719,0.46
7,77,100,3.794,0.47,5.099,0.51
8,77,114,3.729,0.46,-5.855,0.41
9,77,31,3.598,0.49,5.34,0.49
10,77,25,3.212,0.45,1.652,0.49
11,77,22,3.179,0.52,5.828,0.46
12,77,42,3.019,0.5,2.951,0.45
13,77,70,2.904,0.46,-6.013,0.4
14,77,67,2.777,0.51,3.218,0.44
15,77,96,2.749,0.47,3.165,0.48
16,77,105,2.667,0.47,1.249,0.46
17,77,36,2.542,0.49,-3.583,0.39
18,77,113,2.518,0.51,7.482,0.48
19,77,128,2.265,0.45,-0.382,0.46
20,77,48,2.251,0.48,1.694,0.45
21,77,121,2.019,0.43,-1.171,0.47
22,77,85,1.999,0.49,0.971,0.43
23,77,8,1.864,0.48,1.089,0.44
24,77,2,1.813,0.47,-1.879,0.42
25,77,56,1.799,0.54,5.277,0.42
26,77,83,1.426,0.48,-0.464,0.42
27,77,27,1.369,0.47,3.573,0.47
28,77,97,1.292,0.45,-1.388,0.44
29,77,44,1.185,0.45,-5.28,0.4
30,77,41,1.136,0.46,-0.209,0.44
31,77,26,1.125,0.44,1.761,0.48
32,77,106,1.1,0.41,-4.275,0.45
33,77,19,1.076,0.42,-1.23,0.47
34,77,104,1.035,0.46,-2.106,0.42
35,77,30,0.781,0.45,-1.867,0.43
36,77,108,0.585,0.52,1.476,0.39
37,77,86,0.432,0.42,-0.573,0.47
38,77,20,0.397,0.47,-0.435,0.42
39,77,53,0.236,0.39,1.567,0.52
40,77,21,0.233,0.46,-0.287,0.43
41,77,87,0.119,0.44,-0.212,0.45
42,77,29,0.118,0.47,-5.149,0.37
43,77,93,-0.018,0.43,1.907,0.48
44,77,28,-0.061,0.46,2.012,0.45
45,77,51,-0.154,0.46,-1.893,0.41
46,77,6,-0.157,0.46,6.11,0.49
47,77,9,-0.378,0.46,0.336,0.43
48,77,99,-0.57,0.43,-6.53,0.39
49,77,111,-0.775,0.43,3.68,0.49
50,77,74,-0.848,0.44,2.774,0.47
51,77,84,-0.962,0.47,0.952,0.42
52,77,49,-1.434,0.43,-0.648,0.44
53,77,46,-1.456,0.41,-4.667,0.42
54,77,50,-1.547,0.43,0.468,0.45
55,77,109,-1.554,0.42,1.454,0.47
56,77,47,-1.768,0.42,-0.327,0.45
57,77,68,-1.911,0.44,1.859,0.45
58,77,14,-2.166,0.42,2.078,0.47
59,77,11,-2.228,0.42,-0.858,0.44
60,77,35,-2.284,0.39,3.138,0.51
61,77,62,-2.327,0.42,0.243,0.45
62,77,40,-2.359,0.42,-2.725,0.42
63,77,7,-2.418,0.41,-9.684,0.36
64,77,10,-2.481,0.41,-2.62,0.43
65,77,101,-2.656,0.42,3.578,0.48
66,77,54,-2.658,0.41,-1.44,0.44
67,77,119,-2.795,0.42,0.72,0.45
68,77,1,-2.816,0.43,0.762,0.44
69,77,37,-2.888,0.44,-0.144,0.42
70,77,81,-3.168,0.43,3.122,0.46
71,77,23,-3.186,0.38,-3.963,0.44
72,77,126,-3.228,0.41,4.142,0.49
73,77,32,-3.555,0.42,-0.504,0.43
74,77,73,-3.625,0.42,-2.433,0.41
75,77,45,-3.845,0.4,-0.249,0.45
76,77,5,-3.927,0.42,-3.125,0.4
77,77,75,-4.225,0.41,3.159,0.47
78,77,17,-4.696,0.38,1.578,0.48
79,77,71,-4.91,0.4,-3.162,0.41
80,77,94,-5.41,0.4,-4.652,0.39
81,77,12,-6.427,0.35,-3.716,0.44
82,77,95,-6.462,0.39,0.401,0.44
83,77,34,-7.462,0.33,5.298,0.54
84,77,63,-7.7,0.36,1.603,0.47
85,77,4,-8.972,0.38,-5.058,0.37
0,78,87,4.155,0.52,1.743,0.51
1,78,51,3.883,0.54,-0.937,0.46
2,78,56,3.836,0.6,0.233,0.41
3,78,100,3.83,0.51,-1.945,0.48
4,78,105,3.704,0.52,3.204,0.52
5,78,109,3.482,0.51,0.41,0.5
6,78,73,3.412,0.53,3.523,0.51
7,78,54,3.378,0.51,-4.484,0.45
8,78,21,3.269,0.53,-0.332,0.47
9,78,106,3.137,0.47,-0.319,0.53
10,78,19,3.113,0.48,0.726,0.53
11,78,121,3.055,0.48,1.784,0.54
12,78,11,2.809,0.51,2.097,0.51
13,78,113,2.555,0.55,-2.562,0.42
14,78,50,2.489,0.51,6.423,0.55
15,78,63,2.337,0.5,-4.442,0.45
16,78,45,2.191,0.5,3.707,0.53
17,78,68,2.126,0.52,1.814,0.49
18,78,8,1.9,0.52,2.045,0.49
19,78,75,1.812,0.51,2.114,0.5
20,78,62,1.709,0.5,-0.801,0.48
21,78,31,1.634,0.51,1.296,0.49
22,78,94,1.627,0.51,0.303,0.48
23,78,112,1.579,0.48,-2.709,0.48
24,78,95,1.574,0.51,-5.643,0.42
25,78,18,1.458,0.52,0.496,0.47
26,78,17,1.341,0.48,-3.466,0.47
27,78,111,1.261,0.49,-2.365,0.47
28,78,25,1.249,0.47,0.607,0.52
29,78,119,1.242,0.5,3.675,0.52
30,78,44,1.222,0.49,1.676,0.51
31,78,41,1.173,0.5,-1.254,0.47
32,78,26,1.162,0.48,-1.283,0.49
33,78,93,1.018,0.48,2.863,0.53
34,78,6,0.88,0.51,1.065,0.48
35,78,126,0.809,0.49,-3.903,0.45
36,78,114,0.765,0.47,2.101,0.53
37,78,27,0.406,0.5,-0.471,0.47
38,78,101,0.381,0.49,-0.466,0.48
39,78,110,0.345,0.49,-1.429,0.47
40,78,97,0.328,0.48,-0.433,0.49
41,78,74,0.189,0.49,-1.27,0.47
42,78,84,0.075,0.52,-0.093,0.45
43,78,104,0.071,0.49,-0.151,0.48
44,78,13,0.044,0.46,-3.184,0.48
45,78,85,0.036,0.51,-0.073,0.46
46,78,64,-0.229,0.49,-1.844,0.46
47,78,40,-0.322,0.48,0.231,0.49
48,78,9,-0.341,0.5,-0.709,0.46
49,78,12,-0.391,0.45,-7.761,0.44
50,78,32,-0.519,0.49,2.452,0.5
51,78,39,-0.528,0.45,-0.621,0.51
52,78,20,-0.567,0.5,-1.479,0.45
53,78,128,-0.698,0.46,2.574,0.53
54,78,47,-0.732,0.47,0.628,0.5
55,78,1,-0.779,0.49,-2.283,0.45
56,78,22,-0.784,0.52,1.784,0.46
57,78,37,-0.852,0.5,-1.188,0.45
58,78,71,-0.874,0.48,-0.206,0.48
59,78,42,-0.944,0.5,-1.094,0.45
60,78,70,-1.06,0.46,5.942,0.56
61,78,14,-1.129,0.47,2.034,0.51
62,78,30,-1.183,0.47,1.089,0.5
63,78,46,-1.419,0.45,-5.711,0.45
64,78,83,-1.538,0.49,2.492,0.49
65,78,53,-1.728,0.41,-0.478,0.54
66,78,107,-1.912,0.46,1.812,0.51
67,78,23,-2.149,0.43,3.993,0.56
68,78,35,-2.248,0.43,0.094,0.52
69,78,7,-2.382,0.45,-0.729,0.49
70,78,10,-2.445,0.45,-3.664,0.46
71,78,86,-2.531,0.43,0.383,0.52
72,78,67,-3.186,0.49,3.174,0.48
73,78,36,-3.422,0.47,2.373,0.49
74,78,34,-3.425,0.41,6.254,0.59
75,78,5,-3.89,0.46,1.831,0.49
76,78,48,-4.713,0.45,2.65,0.5
0,79,46,5.789,0.51,-0.479,0.49
1,79,108,4.829,0.59,-1.336,0.39
2,79,45,4.399,0.51,0.939,0.49
3,79,64,3.979,0.52,0.389,0.47
4,79,73,3.62,0.52,-2.245,0.44
5,79,56,3.044,0.58,-0.535,0.39
6,79,60,2.94,0.53,-0.531,0.44
7,79,105,2.911,0.5,-2.563,0.45
8,79,83,2.67,0.52,-1.276,0.44
9,79,54,2.586,0.49,3.748,0.52
10,79,97,2.536,0.49,0.8,0.49
11,79,48,2.495,0.51,-3.118,0.43
12,79,53,2.48,0.44,5.755,0.59
13,79,98,2.422,0.47,-4.125,0.46
14,79,41,2.38,0.5,-0.021,0.47
15,79,19,2.32,0.46,-2.042,0.49
16,79,5,2.318,0.51,-0.937,0.45
17,79,13,2.252,0.47,-0.951,0.49
18,79,81,2.076,0.51,-4.69,0.41
19,79,96,1.993,0.49,-0.647,0.47
20,79,120,1.875,0.47,-0.567,0.49
21,79,94,1.834,0.5,-2.464,0.44
22,79,10,1.763,0.48,0.568,0.49
23,79,109,1.69,0.48,2.642,0.51
24,79,99,1.674,0.48,0.658,0.49
25,79,63,1.544,0.48,-4.209,0.44
26,79,47,1.476,0.48,2.861,0.51
27,79,129,1.43,0.48,-3.093,0.45
28,79,6,1.088,0.5,1.298,0.47
29,79,75,1.02,0.49,-1.653,0.45
30,79,126,1.016,0.48,-2.67,0.45
31,79,11,1.016,0.48,1.33,0.49
32,79,35,0.96,0.45,1.326,0.52
33,79,62,0.917,0.48,0.431,0.48
34,79,40,0.886,0.48,3.463,0.51
35,79,34,0.783,0.44,-0.514,0.51
36,79,39,0.68,0.45,-1.388,0.49
37,79,17,0.548,0.46,-1.234,0.48
38,79,44,0.43,0.47,-0.092,0.48
39,79,71,0.334,0.48,-3.974,0.43
40,79,28,0.183,0.49,2.2,0.48
41,79,76,0.122,0.44,3.161,0.54
42,79,51,0.09,0.49,-0.705,0.45
43,79,114,-0.027,0.45,-0.667,0.49
44,79,9,-0.134,0.49,0.523,0.46
45,79,69,-0.143,0.44,0.431,0.51
46,79,31,-0.158,0.48,1.528,0.48
47,79,12,-0.183,0.44,-2.528,0.48
48,79,49,-0.189,0.47,1.54,0.49
49,79,113,-0.237,0.51,-0.33,0.43
50,79,27,-0.386,0.48,0.761,0.47
51,79,101,-0.411,0.47,3.766,0.51
52,79,128,-0.491,0.45,1.806,0.51
53,79,21,-0.523,0.48,1.901,0.48
54,79,25,-0.544,0.44,1.84,0.52
55,79,1,-0.571,0.48,-1.05,0.45
56,79,22,-0.576,0.51,1.016,0.44
57,79,74,-0.603,0.47,0.962,0.48
58,79,29,-0.638,0.49,-0.962,0.44
59,79,106,-0.655,0.42,-1.087,0.51
60,79,85,-0.757,0.49,1.159,0.46
61,79,16,-0.826,0.46,-0.831,0.47
62,79,8,-0.892,0.48,-0.723,0.45
63,79,14,-0.921,0.46,1.266,0.49
64,79,23,-0.941,0.43,0.225,0.51
65,79,2,-0.943,0.47,1.309,0.48
66,79,50,-1.303,0.46,0.656,0.48
67,79,32,-1.311,0.47,1.684,0.48
68,79,18,-1.335,0.48,0.729,0.46
69,79,84,-1.717,0.49,1.14,0.45
70,79,104,-1.721,0.46,1.082,0.48
71,79,4,-1.728,0.48,1.13,0.46
72,79,42,-1.736,0.48,1.139,0.46
73,79,93,-1.774,0.44,0.095,0.49
74,79,7,-2.174,0.44,-1.496,0.47
75,79,36,-2.214,0.47,3.605,0.49
76,79,95,-2.218,0.46,4.589,0.51
77,79,26,-2.631,0.43,0.949,0.5
78,79,87,-2.637,0.44,0.976,0.49
79,79,70,-2.852,0.43,-0.825,0.48
80,79,100,-2.962,0.43,-0.713,0.48
81,79,30,-2.975,0.44,-1.679,0.46
82,79,67,-2.979,0.48,-1.594,0.42
83,79,86,-3.324,0.41,0.615,0.51
84,79,110,-4.447,0.43,-1.197,0.46
0,80,110,5.875,0.57,-5.95,0.45
1,80,96,4.315,0.55,2.6,0.54
2,80,69,4.179,0.52,3.678,0.58
3,80,129,3.752,0.54,3.154,0.55
4,80,71,3.656,0.55,3.273,0.54
5,80,19,3.642,0.51,-0.795,0.54
6,80,6,3.41,0.56,-3.455,0.46
7,80,105,3.233,0.54,2.684,0.54
8,80,31,3.164,0.55,-3.225,0.47
9,80,108,3.151,0.61,-1.089,0.43
10,80,32,3.011,0.55,-0.069,0.5
11,80,53,2.802,0.48,-2.998,0.54
12,80,68,2.656,0.55,2.294,0.52
13,80,51,2.412,0.55,1.542,0.51
14,80,23,2.381,0.5,-1.528,0.53
15,80,60,2.262,0.56,1.716,0.5
16,80,50,2.019,0.53,0.903,0.52
17,80,39,2.002,0.5,1.859,0.56
18,80,83,1.992,0.55,-2.029,0.47
19,80,128,1.831,0.51,0.053,0.53
20,80,93,1.548,0.51,2.342,0.55
21,80,30,1.347,0.52,-2.432,0.49
22,80,67,1.343,0.56,0.653,0.48
23,80,75,1.342,0.53,4.594,0.55
24,80,7,1.148,0.51,-2.249,0.5
25,80,86,0.998,0.49,-1.138,0.53
26,80,27,0.936,0.53,1.008,0.51
27,80,101,0.911,0.52,2.013,0.53
28,80,74,0.719,0.52,-0.791,0.5
29,80,26,0.691,0.5,-0.804,0.52
30,80,37,0.678,0.54,-4.709,0.44
31,80,121,0.585,0.48,1.264,0.56
32,80,28,0.505,0.53,-3.553,0.46
33,80,16,0.496,0.51,-0.584,0.51
34,80,14,0.401,0.51,2.513,0.54
35,80,2,0.379,0.52,1.556,0.52
36,80,64,0.301,0.52,-1.364,0.49
37,80,120,0.197,0.49,-5.32,0.48
38,80,9,0.188,0.53,1.77,0.51
39,80,18,-0.013,0.53,-5.024,0.44
40,80,63,-0.133,0.5,-2.962,0.49
41,80,97,-0.142,0.5,2.047,0.54
42,80,48,-0.183,0.52,2.129,0.52
43,80,119,-0.228,0.51,-1.845,0.49
44,80,44,-0.248,0.5,-2.845,0.49
45,80,98,-0.256,0.48,2.122,0.56
46,80,45,-0.279,0.5,0.186,0.52
47,80,87,-0.315,0.5,0.223,0.52
48,80,5,-0.36,0.52,-0.69,0.49
49,80,104,-0.399,0.51,0.329,0.51
50,80,8,-0.57,0.52,1.524,0.51
51,80,62,-0.761,0.5,-1.322,0.5
52,80,40,-0.792,0.5,-0.29,0.51
53,80,12,-0.861,0.47,-3.281,0.51
54,80,99,-1.003,0.49,-6.095,0.46
55,80,54,-1.092,0.49,1.995,0.54
56,80,21,-1.201,0.51,-0.852,0.49
57,80,111,-1.209,0.49,2.115,0.54
58,80,25,-1.222,0.47,1.087,0.55
59,80,22,-1.254,0.54,4.263,0.51
60,80,41,-1.298,0.5,0.226,0.51
61,80,29,-1.316,0.52,-1.715,0.47
62,80,84,-1.395,0.53,2.387,0.5
63,80,85,-1.434,0.52,0.406,0.49
64,80,81,-1.602,0.51,-3.443,0.46
65,80,100,-1.64,0.48,1.534,0.54
66,80,11,-1.662,0.49,-0.423,0.51
67,80,114,-1.705,0.47,-3.42,0.5
68,80,10,-1.915,0.48,-3.185,0.49
69,80,20,-2.037,0.51,0.0,0.49
70,80,1,-2.249,0.5,4.197,0.54
71,80,42,-2.414,0.51,0.386,0.49
72,80,70,-2.53,0.47,2.422,0.55
73,80,35,-2.718,0.45,-1.427,0.53
74,80,47,-3.202,0.47,0.108,0.52
75,80,106,-3.333,0.43,2.16,0.58
76,80,126,-3.661,0.47,1.577,0.53
77,80,36,-3.892,0.49,-0.148,0.49
78,80,95,-3.896,0.48,-0.164,0.5
79,80,17,-4.13,0.45,5.013,0.58
80,80,107,-4.382,0.46,1.291,0.53
81,80,4,-4.405,0.49,4.377,0.53
82,80,56,-4.634,0.54,-0.288,0.43
83,80,49,-5.867,0.45,-2.213,0.49
84,80,94,-6.844,0.45,-7.217,0.43
0,81,110,4.329,0.56,-3.507,0.48
1,81,42,3.04,0.57,-0.171,0.49
2,81,10,2.54,0.53,2.258,0.55
3,81,32,2.466,0.55,2.375,0.53
4,81,97,2.313,0.53,-0.51,0.52
5,81,45,2.176,0.53,2.63,0.55
6,81,5,2.094,0.55,-1.246,0.49
7,81,121,2.04,0.5,0.707,0.56
8,81,13,2.028,0.51,-2.261,0.52
9,81,93,2.003,0.52,-0.214,0.53
10,81,23,1.835,0.5,-1.084,0.54
11,81,100,1.815,0.52,-1.022,0.52
12,81,114,1.749,0.51,0.024,0.54
13,81,35,1.737,0.5,0.017,0.55
14,81,120,1.652,0.51,-1.877,0.52
15,81,31,1.618,0.54,-0.781,0.5
16,81,94,1.611,0.54,-3.774,0.47
17,81,95,1.559,0.54,-1.721,0.49
18,81,128,1.286,0.51,0.497,0.54
19,81,44,1.206,0.52,0.598,0.53
20,81,22,1.2,0.57,0.707,0.48
21,81,41,1.157,0.53,2.669,0.54
22,81,87,1.14,0.52,-0.334,0.52
23,81,29,1.138,0.55,-3.271,0.46
24,81,106,1.121,0.48,-2.396,0.54
25,81,19,1.097,0.49,0.649,0.56
26,81,4,1.049,0.55,0.82,0.5
27,81,70,0.925,0.51,1.865,0.55
28,81,6,0.864,0.54,1.988,0.52
29,81,56,0.82,0.6,3.156,0.47
30,81,30,0.802,0.52,-1.988,0.5
31,81,67,0.798,0.56,0.097,0.48
32,81,75,0.796,0.53,2.037,0.53
33,81,11,0.793,0.52,-1.98,0.5
34,81,64,0.755,0.53,-2.921,0.48
35,81,9,0.643,0.54,1.214,0.51
36,81,36,0.563,0.54,0.296,0.5
37,81,50,0.474,0.52,0.346,0.52
38,81,99,0.451,0.51,0.349,0.53
39,81,18,0.442,0.54,-2.581,0.47
40,81,20,0.418,0.54,1.444,0.51
41,81,27,0.39,0.53,2.452,0.53
42,81,63,0.321,0.51,0.481,0.53
43,81,53,0.256,0.46,1.445,0.59
44,81,111,0.246,0.51,0.558,0.53
45,81,25,0.233,0.49,0.53,0.55
46,81,119,0.226,0.52,-0.402,0.51
47,81,1,0.205,0.53,0.64,0.51
48,81,74,0.173,0.52,-0.347,0.51
49,81,26,0.146,0.5,0.64,0.54
50,81,68,0.11,0.53,0.737,0.51
51,81,85,0.02,0.54,-2.15,0.47
52,81,28,-0.04,0.53,1.891,0.52
53,81,8,-0.115,0.53,-0.032,0.5
54,81,51,-0.133,0.53,-0.014,0.5
55,81,2,-0.166,0.52,-1.001,0.5
56,81,126,-0.207,0.51,0.02,0.52
57,81,62,-0.306,0.51,3.122,0.55
58,81,105,-0.312,0.51,-0.873,0.51
59,81,108,-0.395,0.58,-4.646,0.4
60,81,7,-0.397,0.5,-0.806,0.52
61,81,39,-0.543,0.48,-0.698,0.54
62,81,86,-0.547,0.48,0.306,0.55
63,81,101,-0.635,0.51,3.457,0.55
64,81,17,-0.675,0.49,-1.543,0.52
65,81,48,-0.728,0.52,0.573,0.51
66,81,21,-0.747,0.52,0.591,0.51
67,81,47,-0.748,0.5,2.551,0.55
68,81,129,-0.793,0.5,0.598,0.53
69,81,37,-0.867,0.53,-2.265,0.47
70,81,104,-0.944,0.51,-0.228,0.51
71,81,16,-1.049,0.5,-3.141,0.49
72,81,14,-1.145,0.5,2.957,0.55
73,81,34,-1.441,0.46,1.177,0.57
74,81,73,-1.604,0.51,0.445,0.51
75,81,84,-1.941,0.53,1.83,0.5
76,81,40,-2.338,0.49,1.154,0.53
77,81,83,-2.554,0.51,-0.585,0.49
78,81,54,-2.637,0.48,3.439,0.56
79,81,71,-3.889,0.48,0.716,0.52
80,81,12,-5.406,0.43,-2.838,0.52
0,82,96,8.354,0.6,-2.381,0.5
1,82,87,6.724,0.58,0.242,0.53
2,82,120,6.236,0.56,-2.301,0.52
3,82,107,5.657,0.57,1.31,0.54
4,82,23,5.419,0.54,-6.509,0.49
5,82,119,4.81,0.57,-3.826,0.48
